"","county","weekstartdate","anycases","totalcases","est"
"27973","buffalo",2007-05-20,0,0,3.73122917037135e-05
"27974","buffalo",2007-05-27,0,0,0.000162266607398343
"27975","buffalo",2007-06-03,0,0,0.000468207290568661
"27976","buffalo",2007-06-10,0,0,0.00100212323009132
"27977","stanley",2007-04-15,0,0,6.69879675764792e-08
"27978","stanley",2007-01-21,0,0,1.40108538836167e-07
"27979","sully",2007-11-04,0,0,8.18351356124939e-05
"27980","hughes",2007-04-29,0,0,7.79826065051137e-06
"27981","hughes",2007-05-06,0,0,4.25330931373135e-05
"27982","hughes",2007-05-13,0,0,0.000196243895102644
"27983","buffalo",2007-07-29,0,0,0.0195878870552576
"27984","buffalo",2007-08-05,0,0,0.0254348637196739
"27985","buffalo",2007-05-13,0,0,7.89776893154838e-06
"27986","hughes",2007-06-10,0,0,0.0212061120709847
"27987","hughes",2007-06-17,0,0,0.0533657497458063
"27988","sully",2007-12-30,0,0,9.94222758555493e-07
"27989","hughes",2007-07-01,0,0,0.134927953857517
"27990","stanley",2007-01-07,0,0,5.14532491092434e-05
"27991","sully",2007-11-18,0,0,4.31207017686425e-05
"27992","hughes",2007-05-20,0,0,0.00086599710056821
"27993","hughes",2007-05-27,0,0,0.0036311871046984
"27994","sully",2007-11-11,0,0,5.31017962829965e-05
"27995","sully",2007-12-16,0,0,1.02726441451696e-06
"27996","sully",2007-12-23,0,0,1.08071543950092e-06
"27997","sully",2007-11-25,0,0,1.95841294656223e-05
"27998","hughes",2007-06-03,0,0,0.0101460085039603
"27999","stanley",2007-04-08,0,0,1.40599114808885e-08
"28000","stanley",2007-04-01,0,0,2.49986308869977e-09
"28001","sully",2007-12-09,0,0,2.44307749918126e-06
"28002","sully",2007-12-02,0,0,4.86099804905633e-06
"28003","hyde",2008-02-24,0,0,8.39982531050348e-13
"28004","hyde",2008-03-02,0,0,1.07908868350415e-12
"28005","walworth",2008-03-30,0,0,1.21616041585666e-10
"28006","campbell",2008-04-06,0,0,1.03055073595572e-10
"28007","walworth",2008-01-13,0,0,7.2973508153058e-09
"28008","hyde",2008-03-16,0,0,2.62170808068858e-12
"28009","walworth",2008-01-20,0,0,8.3862346010511e-10
"28010","walworth",2008-01-27,0,0,8.54980593425397e-11
"28011","hyde",2008-03-09,0,0,1.66967201777298e-12
"28012","campbell",2008-03-23,0,0,5.65056082502027e-12
"28013","campbell",2008-03-30,0,0,2.10433300405743e-11
"28014","walworth",2008-03-09,0,0,5.9759985731842e-12
"28015","campbell",2008-04-13,0,0,6.26379705995359e-10
"28016","campbell",2008-04-20,0,0,3.64280373022811e-09
"28017","hyde",2008-02-10,0,0,7.97316378090458e-13
